id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id
23,49361366,TX1696,https://www.petfinder.com/dog/shenzi-49361366/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Small,Medium,[],Shenzi,"So I hear this is how you find an awesome dog, loving people and a possible fur-ever home.  You put...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/?bust=1602017143&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/?bust=1602017143&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/?bust=1602017143&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/?bust=1602017143'}]",[],adopted,2020-10-23T11:31:48+0000,2020-10-06T20:48:56+0000,114.5243,Chihuahua,,True,False,Black,Gray / Blue / Silver,,True,True,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/crop/?bust=1602017143&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/crop/?bust=1602017143&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/crop/?bust=1602017143&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49361366/1/crop/?bust=1602017143,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49361366,dog,tx1696
24,49322208,TX2068,https://www.petfinder.com/dog/rustin-49322208/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Short,[],Rustin,Very shy,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089'}]",[],adopted,2020-11-11T23:06:58+0000,2020-10-03T15:48:51+0000,0.0291,Chihuahua,,True,False,White / Cream,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49322208/1/?bust=1601740089,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49322208,dog,tx2068
25,49305038,TX1696,https://www.petfinder.com/dog/milo-49305038/tx/lubbock/south-plains-spca-tx1696/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Medium,Long,[],Milo,"Milo will be at our adoption event on Saturday from 11-2 at 8901 highway 87 building 119!

Hi I&#039;m Milo!...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/2/?bust=1601608447&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/2/?bust=1601608447&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/2/?bust=1601608447&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/2/?bust=1601608447'}]",[],adopted,2020-10-30T11:55:15+0000,2020-10-02T03:15:44+0000,114.5243,Terrier,,True,False,Yellow / Tan / Blond / Fawn,,,True,True,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49305038/1/?bust=1601608445,adoptions.spspca@gmail.com,(806) 445-6317,"8901 Highway 87, Building 119",,Lubbock,TX,79407,US,49305038,dog,tx1696
26,49260491,TX2068,https://www.petfinder.com/dog/sonny-49260491/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Short,[],Sonny,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719'}]",[],adopted,2020-10-14T21:33:33+0000,2020-09-28T23:46:31+0000,0.0291,German Shepherd Dog,,False,False,Brindle,Merle (Blue),,True,False,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49260491/1/?bust=1601336719,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49260491,dog,tx2068
27,49243493,TX1492,https://www.petfinder.com/dog/betty-blue-44194-49243493/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,,[],Betty Blue 44194,"Well, I don&amp;#39;t feel like I have the luck of the Irish being in here! I am bonny and we...",16093456,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/2/?bust=1605220726&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/2/?bust=1605220726&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/2/?bust=1605220726&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/2/?bust=1605220726'}]",[],adopted,2020-09-28T20:08:29+0000,2020-09-27T15:10:02+0000,53.5751,German Shepherd Dog,,False,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243493/1/?bust=1605220749,fmcurry@nts-online.net,806 664-1615 ,P.O. Box 2095,,Pampa,TX,79065,US,49243493,dog,tx1492
28,49243160,TX1492,https://www.petfinder.com/dog/princess-leia-44205-49243160/tx/pampa/pampa-animal-welfare-society-tx1492/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,,[],Princess Leia 44205,My name is Princess Leia and I would love to find a loving family in a not too distant galaxy....,16093348,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/2/?bust=1605220714&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/2/?bust=1605220714&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/2/?bust=1605220714&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/2/?bust=1605220714'}]",[],adopted,2020-09-28T20:08:29+0000,2020-09-27T15:01:42+0000,53.5751,Dachshund,Terrier,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49243160/1/?bust=1605220779,fmcurry@nts-online.net,806 664-1615 ,P.O. Box 2095,,Pampa,TX,79065,US,49243160,dog,tx1492
29,49223642,TX1604,https://www.petfinder.com/dog/hattie-49223642/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Short,[],Hattie,"HATTIE, shelter number D20-09033, is a young female Vizsla mix, possibly with some greyhound blood.  She may be listed at...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/2/?bust=1601063355&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/2/?bust=1601063355&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/2/?bust=1601063355&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/2/?bust=1601063355'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/3/?bust=1601063368&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/3/?bust=1601063368&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/3/?bust=1601063368&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/3/?bust=1601063368'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/4/?bust=1601063382&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/4/?bust=1601063382&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/4/?bust=1601063382&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/4/?bust=1601063382'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/5/?bust=1601063397&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/5/?bust=1601063397&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/5/?bust=1601063397&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/5/?bust=1601063397'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/6/?bust=1601063410&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/6/?bust=1601063410&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/6/?bust=1601063410&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/6/?bust=1601063410'}]",[],adopted,2020-11-08T00:00:38+0000,2020-09-25T19:50:26+0000,117.4984,Vizsla,Greyhound,True,False,Red / Chestnut / Orange,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223642/1/?bust=1601063333,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,49223642,dog,tx1604
30,49223492,TX1604,https://www.petfinder.com/dog/sherman-49223492/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Medium,[],Sherman,"SHERMAN, shelter number D20-09035, is a male German shepherd mix.  He is about two years old and weighs about 50...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/2/?bust=1601062490&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/2/?bust=1601062490&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/2/?bust=1601062490&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/2/?bust=1601062490'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/3/?bust=1601062500&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/3/?bust=1601062500&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/3/?bust=1601062500&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/3/?bust=1601062500'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/4/?bust=1601062511&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/4/?bust=1601062511&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/4/?bust=1601062511&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/4/?bust=1601062511'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/5/?bust=1601062532&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/5/?bust=1601062532&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/5/?bust=1601062532&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/5/?bust=1601062532'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/6/?bust=1601062541&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/6/?bust=1601062541&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/6/?bust=1601062541&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/6/?bust=1601062541'}]",[],adopted,2020-10-12T16:32:31+0000,2020-09-25T19:36:39+0000,117.4984,German Shepherd Dog,,True,False,Black,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49223492/1/?bust=1601062481,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,49223492,dog,tx1604
31,49188592,TX2068,https://www.petfinder.com/dog/charlie-49188592/tx/amarillo/panhandle-paws-of-hope-tx2068/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Small,Short,[],Charlie,Needs older kids. Kinda shy,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026'}]",[],adopted,2020-11-10T23:39:13+0000,2020-09-23T01:37:45+0000,0.0291,Chihuahua,,True,False,Golden,,,True,True,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49188592/1/?bust=1600825026,panhandlepawsofhope@gmail.com,,PO Box 2525,,Amarillo,TX,79105,US,49188592,dog,tx2068
32,49172894,TX1604,https://www.petfinder.com/dog/rbg-49172894/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],RBG,"RBG, shelter number 020-09030, is a female Border collie mix.  She is about a year old and weighs about 40...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/2/?bust=1600722300&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/2/?bust=1600722300&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/2/?bust=1600722300&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/2/?bust=1600722300'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/3/?bust=1600722313&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/3/?bust=1600722313&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/3/?bust=1600722313&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/3/?bust=1600722313'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/4/?bust=1600722322&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/4/?bust=1600722322&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/4/?bust=1600722322&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/4/?bust=1600722322'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/5/?bust=1600722336&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/5/?bust=1600722336&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/5/?bust=1600722336&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/5/?bust=1600722336'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/6/?bust=1600722352&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/6/?bust=1600722352&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/6/?bust=1600722352&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/6/?bust=1600722352'}]",[],adopted,2020-10-12T15:44:39+0000,2020-09-21T21:06:09+0000,117.4984,Border Collie,,True,False,Black,White / Cream,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49172894/1/?bust=1600722291,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,49172894,dog,tx1604
33,49141486,TX1604,https://www.petfinder.com/dog/gabrielle-49141486/tx/levelland/levelland-texas-animal-shelter-tx1604/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,Short,[],Gabrielle,"GABRIELLE, shelter # D20-09025, is an adolescent mixed-breed female puppy.  She is listed at the shelter as a shepherd/Lab mix....",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/2/?bust=1600460597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/2/?bust=1600460597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/2/?bust=1600460597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/2/?bust=1600460597'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/3/?bust=1600460607&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/3/?bust=1600460607&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/3/?bust=1600460607&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/3/?bust=1600460607'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/4/?bust=1600460620&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/4/?bust=1600460620&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/4/?bust=1600460620&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/4/?bust=1600460620'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/5/?bust=1600460635&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/5/?bust=1600460635&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/5/?bust=1600460635&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/5/?bust=1600460635'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/6/?bust=1600460645&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/6/?bust=1600460645&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/6/?bust=1600460645&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/6/?bust=1600460645'}]",[],adopted,2020-10-12T15:56:49+0000,2020-09-18T20:24:45+0000,117.4984,Mixed Breed,,False,False,,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49141486/1/?bust=1600460588,john.dupre@valornet.com,(806) 894-2985  ,109 Commerce Drive,,Levelland,TX,79336,US,49141486,dog,tx1604
