id,id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id,primary_photo_cropped
171,49000595,TX2428,https://www.petfinder.com/dog/artemis-49000595/tx/san-angelo/critter-shack-rescue-tx2428/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Baby,Female,Medium,Short,[],Artemis,"Submit applications on crittershack.org

Artemis is a sweet lovable rescue puppy about 6 months old. She gets along with both...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/?bust=1599415622&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/?bust=1599415622&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/?bust=1599415622&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/?bust=1599415622'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/1/?bust=1599415520&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/1/?bust=1599415520&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/1/?bust=1599415520&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/1/?bust=1599415520'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/2/?bust=1599415523&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/2/?bust=1599415523&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/2/?bust=1599415523&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/2/?bust=1599415523'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/3/?bust=1599415527&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/3/?bust=1599415527&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/3/?bust=1599415527&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/3/?bust=1599415527'}]",[],adoptable,2020-09-06T18:13:36+0000,2020-09-06T18:13:36+0000,4.3275,Pit Bull Terrier,,True,False,White / Cream,,,True,False,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/crop/?bust=1599415622&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/crop/?bust=1599415622&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/crop/?bust=1599415622&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49000595/4/crop/?bust=1599415622,crittershackrescue@gmail.com,(325) 450-7074,,,San Angelo,TX,76904,US,49000595,dog,tx2428,
172,48963523,TX2126,https://www.petfinder.com/dog/minx-48963523/tx/midland/grand-companions-humane-society-midland-tx2126/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],Minx,Primary Color: Black Weight: 17.2lbs Age: 0yrs 9mths 0wks I am available for adoption at the GCHS - Midland.,9245,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/2/?bust=1605306385&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/2/?bust=1605306385&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/2/?bust=1605306385&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/2/?bust=1605306385'}]",[],adoptable,2020-09-03T12:30:13+0000,2020-09-03T12:30:13+0000,100.5045,Labrador Retriever,Miniature Pinscher,True,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48963523/1/?bust=1605306380,info@grandcompanions.org,4324263724,2701 S. County Road 1206,,Midland,TX,79706,US,48963523,dog,tx2126,
173,48962984,TX1990,https://www.petfinder.com/dog/calamity-jane-cj-48962984/tx/midland/midland-humane-coalition-tx1990/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,,[],Calamity Jane (CJ),Calamity Jane (or CJ as we fondly call her) is a stunning Shepherd Mix with gorgeous golden eyes that will...,2597D,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754'}]",[],adoptable,2020-09-03T10:05:39+0000,2020-09-03T10:05:39+0000,103.2071,Labrador Retriever,,False,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962984/1/?bust=1605349754,steg@midlandhumane.com,432-520-3134  ,4206 W. Loop 250 Petsmart,,Midland,TX,79710,US,48962984,dog,tx1990,
174,48962762,TX2316,https://www.petfinder.com/dog/mazie-48962762/tx/big-spring/happy-day-humane-society-tx2316/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],MAZIE,"Found as a stray at a local grocery store.$75 adoption fee includes spay/neuter, vaccs and chip.
Big Spring TX
 Exit...",D2020255,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893'}]",[],adoptable,2020-09-03T10:00:36+0000,2020-09-03T10:00:36+0000,80.9044,Boxer,Labrador Retriever,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48962762/1/?bust=1605348893,happydayhumanesociety@gmail.com,(432) 267-7832,5710 W I20,,Big Spring,TX,79720,US,48962762,dog,tx2316,
175,48928299,TX364,https://www.petfinder.com/dog/mason-48928299/tx/bandera/cowboy-capital-pet-assistance-league-inc-tx364/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Medium,[],Mason,Welcome Mason to CCPAL Rescue.  He is a beautiful 1.5-year-old Plot Hound/Pit Bull Terrier is our best guess.  He is...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/1/?bust=1598880028&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/1/?bust=1598880028&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/1/?bust=1598880028&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/1/?bust=1598880028'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/2/?bust=1598880029&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/2/?bust=1598880029&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/2/?bust=1598880029&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/2/?bust=1598880029'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/3/?bust=1598880033&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/3/?bust=1598880033&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/3/?bust=1598880033&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/3/?bust=1598880033'}]","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/1bisf0Dxjg0?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adoptable,2020-09-01T18:34:21+0000,2020-09-01T18:34:21+0000,143.6618,Plott Hound,Pit Bull Terrier,True,False,,,,True,False,,False,True,True,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48928299/4/?bust=1598880128,maudreyh@aol.com,(210) 867-1769,P.O. Box 2200,,Bandera,TX,78003,US,48928299,dog,tx364,
176,48913142,TX2316,https://www.petfinder.com/dog/yvette-48913142/tx/big-spring/happy-day-humane-society-tx2316/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,,[],Yvette,Yvette is 2yrs old. She is a big love bug. She walks great on a leash &amp;amp; is easily corrected....,D2020226,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/2/?bust=1605348848&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/2/?bust=1605348848&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/2/?bust=1605348848&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/2/?bust=1605348848'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/3/?bust=1605348925&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/3/?bust=1605348925&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/3/?bust=1605348925&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/3/?bust=1605348925'}]",[],adoptable,2020-08-29T10:06:31+0000,2020-08-29T10:06:31+0000,80.9044,Shepherd,Boxer,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913142/1/?bust=1605348855,happydayhumanesociety@gmail.com,(432) 267-7832,5710 W I20,,Big Spring,TX,79720,US,48913142,dog,tx2316,
177,48913143,TX2316,https://www.petfinder.com/dog/charlotte-48913143/tx/big-spring/happy-day-humane-society-tx2316/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Large,,[],Charlotte,"$75 adoption fee includes spay/neuter, vaccs and chip.
Big Spring TX
 Exit 174 off I20 West",D2020227,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/2/?bust=1605348914&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/2/?bust=1605348914&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/2/?bust=1605348914&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/2/?bust=1605348914'}]",[],adoptable,2020-08-29T10:06:31+0000,2020-08-29T10:06:31+0000,80.9044,Shepherd,Boxer,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48913143/1/?bust=1605348926,happydayhumanesociety@gmail.com,(432) 267-7832,5710 W I20,,Big Spring,TX,79720,US,48913143,dog,tx2316,
178,48900179,TX2126,https://www.petfinder.com/dog/miss-dixie-48900179/tx/midland/grand-companions-humane-society-midland-tx2126/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,,[],Miss Dixie,Primary Color: Tan Weight: 28lbs Age: 5yrs 3mths 3wks Animal has been Spayed I am available for adoption at the...,9106,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/2/?bust=1605385639&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/2/?bust=1605385639&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/2/?bust=1605385639&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/2/?bust=1605385639'}]",[],adoptable,2020-08-27T22:46:00+0000,2020-08-27T22:46:00+0000,100.5045,Australian Cattle Dog / Blue Heeler,Chihuahua,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900179/1/?bust=1605385696,info@grandcompanions.org,4324263724,2701 S. County Road 1206,,Midland,TX,79706,US,48900179,dog,tx2126,
179,48900174,TX2126,https://www.petfinder.com/dog/penelope-48900174/tx/midland/grand-companions-humane-society-midland-tx2126/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],Penelope,Primary Color: Brown Weight: 12.8lbs Age: 0yrs 6mths 1wks I am available for adoption at the GCHS - Midland.,9187,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/2/?bust=1605385645&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/2/?bust=1605385645&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/2/?bust=1605385645&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/2/?bust=1605385645'}]",[],adoptable,2020-08-27T22:46:00+0000,2020-08-27T22:46:00+0000,100.5045,Hound,,True,False,,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48900174/1/?bust=1605385628,info@grandcompanions.org,4324263724,2701 S. County Road 1206,,Midland,TX,79706,US,48900174,dog,tx2126,
180,48893421,TX1626,https://www.petfinder.com/dog/kerrigan-48893421/tx/midland/lone-star-sanctuary-for-animals-tx1626/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Small,,[],Kerrigan,,A2020003,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/2/?bust=1605349025&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/2/?bust=1605349025&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/2/?bust=1605349025&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/2/?bust=1605349025'}]",[],adoptable,2020-08-27T10:20:18+0000,2020-08-27T10:20:18+0000,104.9141,Chihuahua,Papillon,True,False,,,,True,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48893421/1/?bust=1605349004,lonestarsanctuary@yahoo.com,(432) 683-7387,4200 N Fairgrounds Rd,,Midland,TX,79705,US,48893421,dog,tx1626,
181,48867084,TX180,https://www.petfinder.com/dog/ocarina-48867084/tx/san-angelo/concho-valley-paws-tx180/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,,[],OCARINA,,ps_44821809,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923'}]",[],adoptable,2020-08-24T18:36:17+0000,2020-08-24T18:36:17+0000,3.4753,Pointer,Labrador Retriever,True,False,"Tricolor (Brown, Black, & White)",,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48867084/1/?bust=1605229923,adopt@conchovalleypaws.org,325-653-8056,4001 Sunset Dr. Ste 1072,,San Angelo,TX,76905,US,48867084,dog,tx180,
182,48848603,TX1996,https://www.petfinder.com/dog/hua-hua-48848603/tx/comanche/comanche-all-pets-alive-capa-tx1996/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Female,Small,,[],Hua hua,,F2020103,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166'}]",[],adoptable,2020-08-22T10:08:36+0000,2020-08-22T10:08:36+0000,113.1504,Chihuahua,,False,False,,,,False,False,,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48848603/1/?bust=1605263166,comancheapa@gmail.com,(817) 845-2169,,,Comanche,TX,76442,US,48848603,dog,tx1996,
183,48843961,TX2447,https://www.petfinder.com/dog/shaylah-48843961/tx/brownwood/corinne-t-smith-animal-center-tx2447/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,,[],Shaylah,"Shaylah
45241482
Female
5 year old
Spayed
HW- 
54 pounds

Shaylah is a super sweet and CALM dog. Her smile...",45241482,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/2/?bust=1598041061&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/2/?bust=1598041061&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/2/?bust=1598041061&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/2/?bust=1598041061'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/3/?bust=1598041105&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/3/?bust=1598041105&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/3/?bust=1598041105&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/3/?bust=1598041105'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/4/?bust=1598041142&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/4/?bust=1598041142&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/4/?bust=1598041142&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/4/?bust=1598041142'}]",[],adoptable,2020-08-21T20:19:13+0000,2020-08-21T20:19:13+0000,87.823,Pit Bull Terrier,,True,False,Brown / Chocolate,White / Cream,,True,True,,False,True,True,False,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48843961/1/?bust=1598041032,rescuecorrinesmithanimalcenter@gmail.com,(325) 646-0617,,,Brownwood,TX,76801,US,48843961,dog,tx2447,
