id.1,organization_id,age,gender,size,coat,tags,name_x,description,status,status_changed_at,published_at,distance,breeds.primary,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.postcode,animal_id,organization_id.1,name_y
49048474,TX1863,Adult,Female,Small,Medium,['Loving'],Daisy Mae,"More Info coming soon!

Hey, I’m DaisyMae, may be your new best friend.  I’m about 6 years old and weight...",adopted,9/27/20 20:25,9/10/20 19:19,5.2122,Schnauzer,Gray / Blue / Silver,TRUE,TRUE,TRUE,TRUE,San Antonio,78223,49048474,TX1863,Missys Haven Canine Rescue
49048161,TX988,Young,Female,Medium,Short,[],Brownie,"Hi, My name is Brownie!
Along with my highly boopable nose, I also have great looks, and a stunning personality....",adopted,9/29/20 16:14,9/10/20 19:00,4.9128,Hound,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49048161,TX988,SNIPSA Inc.
49046411,TX906,Baby,Male,Medium,,[],Stewart,STEWART is a neutered male shepherd mix puppy.  He is about 8 weeks old and weighs about 8.7 pounds.  He...,adopted,9/15/20 21:37,9/10/20 16:57,14.504,Shepherd,Black,TRUE,FALSE,FALSE,FALSE,Universal City,78148,49046411,TX906,Universal City Animal Care & Control
49046209,TX906,Baby,Male,Medium,Medium,[],Raj,RAJ - What a handsome boy!  He is a neutered male shepherd mix puppy.  He is about 8 weeks old...,adopted,9/11/20 21:22,9/10/20 16:52,14.504,Shepherd,Black,TRUE,FALSE,FALSE,FALSE,Universal City,78148,49046209,TX906,Universal City Animal Care & Control
49045832,TX833,Young,Male,Large,Medium,[],James,"9/10-James (M)
Shepherd Mix
10.13lbs
12 weeks old 

-James is a tad more confident than his sister Jewel, however he...",adopted,9/25/20 14:16,9/10/20 16:23,79.1481,Australian Kelpie,Bicolor,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,49045832,TX833,Humane Society of Uvalde
49045758,TX833,Young,Female,Large,Medium,[],Jewel,"9/10-Jewel (F) 
Shepherd Mix 
9.2lbs 
12 weeks old 

-Jewel is very shy, she wants to love so bad but hasn’t...",adopted,9/17/20 16:52,9/10/20 16:17,79.1481,Anatolian Shepherd,Bicolor,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,49045758,TX833,Humane Society of Uvalde
49045625,TX833,Young,Male,Small,Short,[],Dakota,"9/10-Dakota (M)
Chihuahua Mix 
8.9lbs
5 months old 

-Dakota will no doubt bring a smile to your face! He is...",adopted,11/9/20 17:42,9/10/20 16:09,79.1481,Chihuahua,Black,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,49045625,TX833,Humane Society of Uvalde
49045149,TX833,Young,Male,Small,,[],Jager,"9/10-Jager (M)
Terrier Mix 
14.1lbs 
8 months old 

-Jager is a very sweet and loving boy! Very playful and outgoing,...",adopted,11/12/20 2:53,9/10/20 15:43,79.1481,Jack Russell Terrier,Black,TRUE,FALSE,FALSE,TRUE,Uvalde,78801,49045149,TX833,Humane Society of Uvalde
49045077,TX34,Baby,Male,Large,Short,[],Ford,"3 month old Ford came in with siblings Princess, Violet, Honey, Cookie and Slug. They all are active and playful...",adopted,9/11/20 19:43,9/10/20 15:18,96.7343,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49045077,TX34,Georgetown Animal Shelter
49045034,TX34,Baby,Male,Large,Short,[],Slug,"3 month old Slug came in with siblings Princess, Violet, Honey, Cookie and Ford. They all are active and playful...",adopted,9/13/20 18:57,9/10/20 15:16,96.7343,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49045034,TX34,Georgetown Animal Shelter
49045030,TX34,Baby,Female,Large,Short,[],Cookie,"3 month old Cookie came in with siblings Princess, Violet, Honey, Slug and Ford. They all are active and playful...",adopted,9/11/20 19:43,9/10/20 15:14,96.7343,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49045030,TX34,Georgetown Animal Shelter
49045017,TX34,Baby,Female,Large,Short,[],Honey,"3 month old Honey came in with siblings Princess, Violet, Cookie, Slug and Ford. They all are active and playful...",adopted,9/11/20 21:53,9/10/20 15:11,96.7343,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49045017,TX34,Georgetown Animal Shelter
49044966,TX34,Baby,Female,Large,Short,[],Violet,"3 month old Violet came in with siblings Princess, Honey, Cookie, Slug and Ford. They all are active and playful...",adopted,9/13/20 18:57,9/10/20 15:08,96.7343,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49044966,TX34,Georgetown Animal Shelter
49044921,TX34,Baby,Female,Large,Short,[],Princess,"3 month old Princess came in with siblings Violet, Honey, Cookie, Slug and Ford.  They all are active and playful...",adopted,9/13/20 19:21,9/10/20 15:04,96.7343,Labradoodle,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49044921,TX34,Georgetown Animal Shelter
49043814,TX585,Young,Female,Medium,Short,"['affectionate', 'playful', 'well behaved', 'house trained']",Georgia,This sweet girl came to us after living in a home with 3 other dogs for over a year. It...,adopted,10/29/20 16:39,9/10/20 13:10,19.7473,Pointer,Black,TRUE,TRUE,FALSE,TRUE,San Antonio,78260,49043814,TX585,Heart of Texas SPCA
49040225,TX562,Senior,Female,Small,,[],Coco,"Heartworm Prevention is given on the 1st of each month
Meet Miss Coco. This petite senior lady was surrendered to...",adopted,10/6/20 18:22,9/10/20 1:59,73.5897,Dachshund,,TRUE,FALSE,FALSE,FALSE,Austin,73301,49040225,TX562,Central Texas Dachshund Rescue
49037147,TX247,Adult,Male,Small,Short,[],CHESTER,"A 2 year old rat terrier mix with stunning green eyes, Chester is a precious boy who needs a special...",adopted,10/25/20 22:51,9/9/20 21:56,80.4944,Rat Terrier,Golden,TRUE,FALSE,FALSE,TRUE,Marble Falls,78654,49037147,TX247,Highland Lakes SPCA
49037066,TX247,Adult,Female,Medium,Short,[],COOKIE,Cookie is an enthusiastic 1.5 year old border collie mix with an outgoing personality. Friendly and engaged with the world...,adopted,9/14/20 3:43,9/9/20 21:52,80.4944,Border Collie,Black,TRUE,TRUE,FALSE,TRUE,Marble Falls,78654,49037066,TX247,Highland Lakes SPCA
49034584,TX359,Baby,Male,Medium,Short,[],Goof Ball,"Meet Goof Ball! Goof Ball is a 3-4 month old Labrador Retriever Mix male. 

Goof Ball is currently in our...",adopted,9/15/20 13:44,9/9/20 20:04,135.5415,Labrador Retriever,Black,FALSE,FALSE,FALSE,FALSE,Brenham,77833,49034584,TX359,Brenham Humane Services
49030832,TX1655,Young,Male,Medium,Medium,[],REX,"#16614 - REX - 09.09.2020
Male - 1.0 yr. - Shep / Heeler Mix
Adoption Fee $90.00
Rex came to...",adopted,11/10/20 16:38,9/9/20 16:32,44.3623,German Shepherd Dog,Black,FALSE,FALSE,FALSE,TRUE,Comfort,78013,49030832,TX1655,Kendall County Animal Shelter
49016788,TX2128,Baby,Female,Small,Short,[],Gracee,"Hello, my name is Gracee, and I came into Cuz i Matter Animal Rescue on 8/9/2020.  I am a female...",adopted,10/22/20 21:35,9/9/20 15:38,87.4226,Rat Terrier,"Tricolor (Brown, Black, & White)",FALSE,FALSE,FALSE,FALSE,Pflugerville,78691,49016788,TX2128,Cuz i Matter Animal Rescue
49029686,TX774,Senior,Male,Medium,,[],Randy,"He is charming, good looking, and loves to cuddle. With his adorable underbite, pouty lip, and wispy ear hair, Randy...",adopted,9/15/20 19:24,9/9/20 15:04,23.0025,Terrier,Black,TRUE,TRUE,FALSE,TRUE,Bulverde,78163,49029686,TX774,Bulverde Area Humane Society
49028350,TX993,Adult,Male,Medium,Short,[],Major,Major is a beautiful young dog who needs a family!  He is good with kids and other dogs but not...,adopted,9/12/20 13:44,9/9/20 12:54,96.9688,Mixed Breed,Bicolor,TRUE,TRUE,FALSE,TRUE,Georgetown,78626,49028350,TX993,Williamson County Regional Animal Shelter
49025843,TX1207,Adult,Female,Medium,,[],Biscuit,"This beautiful 2-3 year old female golden retriever mix is Biscuit! Biscuit is a sweet, very friendly dog who absolutely...",adopted,9/13/20 0:04,9/9/20 4:04,16.6177,Golden Retriever,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,49025843,TX1207,San Antonio Great Dane Rescue
49024356,TX562,Baby,Female,Small,,[],Sophie,"Heartworm Prevention is given on the 19th of each month
Sophie is about ten weeks old. She has a lot...",adopted,9/9/20 1:16,9/9/20 1:16,73.5897,Dachshund,,TRUE,FALSE,FALSE,TRUE,Austin,73301,49024356,TX562,Central Texas Dachshund Rescue
49023845,TX562,Young,Female,Small,,[],Britta,"Heartworm Prevention is given on the 16th of each month

Britta is one of 25 dogs that CTDR took in...",adopted,9/18/20 4:00,9/9/20 0:15,73.5897,Dachshund,,TRUE,FALSE,FALSE,TRUE,Austin,73301,49023845,TX562,Central Texas Dachshund Rescue
49023129,TX1726,Adult,Male,Medium,Short,[],Hopps and Porter,Hopps (8/Blue) and Porter (9/Orange) are a stunning pair of bench boys who have been together since they were puppies....,adopted,11/13/20 15:09,9/8/20 23:18,73.5897,English Setter,White / Cream,TRUE,TRUE,FALSE,TRUE,Austin,73344,49023129,TX1726,Southwest English Setter Rescue
49021898,TX988,Young,Male,Large,Long,[],Hawkeye,"Marvel at this gentle giant-Hawkeye! Most handsome, docile, super temperament, sweet as sugar – this boy was impounded to an...",adopted,9/21/20 18:44,9/8/20 22:29,4.9128,Great Pyrenees,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021898,TX988,SNIPSA Inc.
49021845,TX988,Baby,Female,Medium,Short,[],Hazel,"Our little lab mix Hazel loves to romp around with her foster siblings, chase her tail, or chew on all...",adopted,9/14/20 15:06,9/8/20 21:32,4.9128,Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021845,TX988,SNIPSA Inc.
49021826,TX988,Baby,Female,Medium,Short,[],Bonnie,,adopted,9/29/20 16:15,9/8/20 21:28,4.9128,Husky,Black,FALSE,FALSE,FALSE,FALSE,San Antonio,78209,49021826,TX988,SNIPSA Inc.
49021768,TX988,Baby,Female,Small,Short,[],Sherri,"Meet Sherri and Shelley!

Playful and silly, these tiny pups love to romp around all day! When they aren’t tackling...",adopted,9/16/20 16:59,9/8/20 21:23,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021768,TX988,SNIPSA Inc.
49021728,TX988,Baby,Female,Small,Short,[],Shelley,"Meet Sherri and Shelley!

Playful and silly, these tiny pups love to romp around all day! When they aren’t tackling...",adopted,9/21/20 18:44,9/8/20 21:16,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021728,TX988,SNIPSA Inc.
49021710,TX988,Baby,Male,Medium,Short,[],Wrangler,"Look at those big “adopt me” eyes!

The second he walked through our door, Wrangler has been a hoot! He...",adopted,9/14/20 15:07,9/8/20 21:12,4.9128,Shepherd,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021710,TX988,SNIPSA Inc.
49021577,TX988,Baby,Female,Small,Wire,[],Sara Beth,These tiny tots were only a couple weeks old when they arrived to SNIPSA along with their momma and whole...,adopted,9/16/20 16:59,9/8/20 21:04,4.9128,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021577,TX988,SNIPSA Inc.
49021498,TX1689,Baby,Female,Small,Short,['Loving'],Buttons,Buttons is a super sweet female puppy who is about 4 months old. She has had her first round of...,adopted,9/21/20 22:51,9/8/20 21:02,101.8411,Terrier,Black,FALSE,FALSE,FALSE,TRUE,Mason,76856,49021498,TX1689,Second Chance-Mason Animal Rescue
49021208,TX1689,Baby,Female,Small,,"['loving', 'relaxed']",Bubbles,Bubbles is a super cute female puppy who is about 4 months old. She has had her first round of...,adopted,9/21/20 22:52,9/8/20 20:53,101.8411,Terrier,Black,FALSE,FALSE,FALSE,TRUE,Mason,76856,49021208,TX1689,Second Chance-Mason Animal Rescue
49021430,TX988,Young,Male,Small,Short,[],Chico,"With his little body, big ears, and sweet smile, Chico always catches our eye! Chico was picked up by ACS...",adopted,10/15/20 21:42,9/8/20 20:52,4.9128,Chihuahua,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021430,TX988,SNIPSA Inc.
49021211,TX988,Young,Male,Small,Short,[],Rico,"With his little body, big ears, and sweet smile, Rico always catches our eye! Rico was picked up by ACS...",adopted,9/28/20 18:28,9/8/20 20:46,4.9128,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,San Antonio,78209,49021211,TX988,SNIPSA Inc.
49019398,TX1655,Adult,Male,Medium,Short,[],JOEY,"#16610, JOEY, 09-08-2020
Male, Intact, 1 year, Collie mix
Adoption Fee $90.00

Meet Joey!
He is such a sweet boy...",adopted,9/18/20 21:04,9/8/20 18:46,44.3623,Collie,Black,FALSE,FALSE,FALSE,FALSE,Comfort,78013,49019398,TX1655,Kendall County Animal Shelter
49019032,TX947,Adult,Female,Small,Short,"['Sweet', 'Cuddler']",Lena,"Lena is about 2 years old, weighs 10 lbs., and is a sweet Dachshund mix with sleek, soft brown fur....",adopted,9/20/20 0:28,9/8/20 18:41,134.5219,Dachshund,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,Temple,76503,49019032,TX947,APAC - Association for a Pet Adoption Center
49019292,TX1655,Adult,Male,Large,Short,[],KAI,"#16623, KAI, 09-08-2020
Male, Neutered, Terrier/ Pointer
Adoption Fee $35.00

Meet Kai!
He was recently surrendered to us and is...",adopted,9/17/20 13:45,9/8/20 18:36,44.3623,Pointer,Black,TRUE,FALSE,FALSE,FALSE,Comfort,78013,49019292,TX1655,Kendall County Animal Shelter
49018107,TX1818,Adult,Male,Small,,[],Chip,You can fill out an adoption application online on our official website.,adopted,9/8/20 17:09,9/8/20 17:09,28.9405,Terrier,,TRUE,FALSE,FALSE,FALSE,Pipe Creek,78063,49018107,TX1818,A Doggie 4 You
49017905,TX1818,Young,Female,Small,,[],Lexi Stinson,You can fill out an adoption application online on our official website.,adopted,9/8/20 16:54,9/8/20 16:54,28.9405,Chihuahua,,TRUE,TRUE,FALSE,FALSE,Pipe Creek,78063,49017905,TX1818,A Doggie 4 You
49017617,TX95,Adult,Male,Large,Short,[],Hector,"MY NAME IS:  Hector
POSTED TO PETFINDER DATE:  Sept 8, 2020
SIZE: 76 pounds
APPROXIMATE AGE: 1 year
SHELTER STAFF...",adopted,9/21/20 15:28,9/8/20 16:51,91.1276,Hound,Red / Chestnut / Orange,FALSE,TRUE,FALSE,FALSE,Buchanan Dam,78609,49017617,TX95,Hill Country Humane Society
49017460,TX34,Young,Male,Large,Short,[],Dobie,"1 year old Dobie is an active, bouncy, strong young guy who just wants to be loved and played with....",adopted,10/15/20 23:01,9/8/20 16:41,96.7343,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,Georgetown,78627,49017460,TX34,Georgetown Animal Shelter
49017057,TX754,Young,Male,Medium,Short,[],Mr. Wiggleberry,Mr. Wiggleberry is a very sweet and friendly dog. He was abandoned on the side of the road with his...,adopted,9/30/20 22:37,9/8/20 16:22,135.7492,Labrador Retriever,Apricot / Beige,FALSE,TRUE,FALSE,TRUE,Brenham,77834,49017057,TX754,True Blue Animal Rescue
49017173,TX601,Baby,Female,Medium,Short,[],Aella,"Hey there, the name&#039;s Aella and I&#039;m 6 months young! I&#039;m a growing gal and I&#039;ve got the appetite to...",adopted,9/18/20 16:09,9/8/20 16:09,102.505,Shepherd,Bicolor,TRUE,FALSE,FALSE,FALSE,Taylor,76574,49017173,TX601,Taylor Animal Shelter
49016689,TX1818,Senior,Male,Small,,[],loki,You can fill out an adoption application online on our official website.Meet Loki. Loki was been owner surrendered several years...,adopted,10/12/20 21:38,9/8/20 15:21,28.9405,Rat Terrier,,TRUE,TRUE,FALSE,TRUE,Pipe Creek,78063,49016689,TX1818,A Doggie 4 You
49012802,TX1818,Young,Female,Small,,[],Mindy,You can fill out an adoption application online on our official website.Mindy and Mork were owner surrendered to our organization...,adopted,9/8/20 2:54,9/8/20 2:54,28.9405,Yorkshire Terrier,,TRUE,FALSE,FALSE,TRUE,Pipe Creek,78063,49012802,TX1818,A Doggie 4 You
49012688,TX1818,Young,Female,Small,,[],Jiminy,You can fill out an adoption application online on our official website.If you are interested in adopting please fill out...,adopted,9/8/20 2:23,9/8/20 2:23,28.9405,Yorkshire Terrier,,TRUE,TRUE,FALSE,FALSE,Pipe Creek,78063,49012688,TX1818,A Doggie 4 You
49012686,TX1818,Adult,Male,Small,,[],Kurt,You can fill out an adoption application online on our official website.,adopted,9/8/20 2:23,9/8/20 2:23,28.9405,Chihuahua,,TRUE,TRUE,FALSE,TRUE,Pipe Creek,78063,49012686,TX1818,A Doggie 4 You
49012687,TX1818,Baby,Male,Small,,[],Brady-Converse,You can fill out an adoption application online on our official website.If you would like to apply for me please...,adopted,9/8/20 2:23,9/8/20 2:23,28.9405,Jack Russell Terrier,,TRUE,FALSE,FALSE,FALSE,Pipe Creek,78063,49012687,TX1818,A Doggie 4 You
49012614,TX1818,Baby,Female,Medium,,[],Black Jack,You can fill out an adoption application online on our official website.Puppy brought to adoption event - suspect owner surrender,adopted,9/8/20 2:08,9/8/20 2:08,28.9405,Terrier,,FALSE,FALSE,FALSE,FALSE,Pipe Creek,78063,49012614,TX1818,A Doggie 4 You
49011346,TX953,Adult,Female,Medium,Wire,[],Tina Turner,"Please visit our website www.austindog.org for full details about Tina Turner and the most current, up-to-date status of all of...",adopted,10/27/20 2:21,9/7/20 22:34,62.3577,Terrier,Bicolor,TRUE,TRUE,FALSE,TRUE,Manchaca,78652,49011346,TX953,Austin Dog Rescue
49010910,TX364,Young,Female,Large,Medium,[],Zena,Welcome Zena to CCPAL Rescue.  She is a beautiful 6-month-old Black Mouth Cur/Lab mix pup.  Her best friend in the...,adopted,9/11/20 21:45,9/7/20 21:47,40.7002,Black Mouth Cur,,TRUE,TRUE,FALSE,TRUE,Bandera,78003,49010910,TX364,Cowboy Capital Pet Assistance League Inc.
49008201,TX421,Senior,Female,Medium,,[],Burrito,,adopted,9/7/20 16:14,9/7/20 16:14,114.1619,Border Collie,,TRUE,FALSE,FALSE,TRUE,Thorndale,76577,49008201,TX421,Charlynes Pound Puppies
49001534,TX364,Adult,Female,Small,,[],Baby Girl,Welcome Baby Girl to CCPAL.  She is a 1.5-year-old Rhodesian Ridgeback/Chihuahua mix.  She is little like the Chihuahua but has...,adopted,9/10/20 0:57,9/6/20 19:39,40.7002,Chihuahua,,TRUE,TRUE,FALSE,TRUE,Bandera,78003,49001534,TX364,Cowboy Capital Pet Assistance League Inc.
49001462,TX754,Young,Male,Medium,Short,[],Felix,Felix is a very sweet dog that just wants some love and a family of his own. He is currently...,adopted,10/13/20 3:34,9/6/20 19:29,135.7492,Shepherd,Apricot / Beige,TRUE,FALSE,FALSE,TRUE,Brenham,77834,49001462,TX754,True Blue Animal Rescue
48995727,TX364,Adult,Female,Small,Short,[],Debbie,Welcome Debbie to CCPAL.  She is a 2.5-year-old Chiweenie.  She is long like the Doxie and has upright ears like...,adopted,9/10/20 0:57,9/6/20 18:36,40.7002,Chiweenie,,TRUE,TRUE,FALSE,TRUE,Bandera,78003,48995727,TX364,Cowboy Capital Pet Assistance League Inc.
49000739,TX364,Baby,Female,Medium,Short,[],Salem,Welcome Salem.  She is a 12-week old Blue Lacey mix pup.  She has beautiful light blue eyes.  She is a...,adopted,9/9/20 1:37,9/6/20 18:15,40.7002,Blue Lacy,,TRUE,FALSE,FALSE,TRUE,Bandera,78003,49000739,TX364,Cowboy Capital Pet Assistance League Inc.
49000193,TX34,Young,Female,Medium,Medium,[],Roxy,"2 year old Roxy is a high energy, bouncy gal who loves attention.  She knows sit, shake and down, walks...",adopted,9/8/20 16:21,9/6/20 17:11,96.7343,Husky,Black,TRUE,TRUE,FALSE,TRUE,Georgetown,78627,49000193,TX34,Georgetown Animal Shelter
49000115,TX34,Young,Female,Large,Medium,[],Emma,"2 year old friendly, active Emma loves attention and play.  She knows sit, walks with mild pulling and gets along...",adopted,9/8/20 16:21,9/6/20 17:09,96.7343,German Shepherd Dog,White / Cream,TRUE,TRUE,FALSE,TRUE,Georgetown,78627,49000115,TX34,Georgetown Animal Shelter
48999750,TX2064,Baby,Male,Small,Short,[],Shea,"Shea is a Rat Terrier/Chihuahua mix. Sid came to Rescue with his mother and 3 siblings. He is neutered, micro...",adopted,9/8/20 22:47,9/6/20 16:26,6.5915,Rat Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78222,48999750,TX2064,VUN-VEQ Rescue
48999741,TX2064,Baby,Male,Small,Short,[],Sid,"Sid is a Rat Terrier/Chihuahua mix. Sid came to Rescue with his mother and 3 siblings. He is neutered, micro...",adopted,9/11/20 3:21,9/6/20 16:23,6.5915,Rat Terrier,Black,TRUE,FALSE,FALSE,TRUE,San Antonio,78222,48999741,TX2064,VUN-VEQ Rescue
48999684,TX1250,Baby,Female,Small,Short,[],pippa,,adopted,9/25/20 14:26,9/6/20 16:15,145.5271,Chihuahua,,FALSE,FALSE,FALSE,TRUE,Hearne,77859,48999684,TX1250,Handfuls on Purpose / HOPE
48999296,TX1250,Adult,Female,Large,Short,[],bella,,adopted,11/8/20 17:21,9/6/20 15:32,145.5271,Rottweiler,,TRUE,TRUE,FALSE,TRUE,Hearne,77859,48999296,TX1250,Handfuls on Purpose / HOPE
48999288,TX1250,Adult,Female,Small,Short,[],buttercup,,adopted,9/18/20 14:53,9/6/20 15:29,145.5271,Beagle,,TRUE,FALSE,FALSE,TRUE,Hearne,77859,48999288,TX1250,Handfuls on Purpose / HOPE
48999274,TX1250,Adult,Female,Small,Short,"['loving', 'sweet']",Lacie,Heartworm  positive- new owners will be responsible and required  to have  her treated.,adopted,11/14/20 15:07,9/6/20 15:25,145.5271,Dachshund,Red / Chestnut / Orange,TRUE,TRUE,FALSE,TRUE,Hearne,77859,48999274,TX1250,Handfuls on Purpose / HOPE
48996359,TX1818,Baby,Male,Medium,,[],Sancho,You can fill out an adoption application online on our official website.Little Sancho was dumped in a bag on a...,adopted,9/6/20 3:12,9/6/20 3:12,28.9405,Terrier,,TRUE,FALSE,FALSE,TRUE,Pipe Creek,78063,48996359,TX1818,A Doggie 4 You
48996191,TX364,Young,Female,Medium,Medium,[],Delilah,Welcome Delilah.  She is a beautiful 6-month-old Plot Hound/Lab.  She has the Dark brindle coat that is just stunning.  She...,adopted,9/9/20 1:37,9/6/20 2:39,40.7002,Plott Hound,,TRUE,FALSE,FALSE,TRUE,Bandera,78003,48996191,TX364,Cowboy Capital Pet Assistance League Inc.
48995989,TX364,Baby,Female,Medium,Medium,[],Nola,Welcome Nola.  She is a 16-week Collie mix pup.  She still has her baby teeth and weighs about 26 pounds....,adopted,9/13/20 18:22,9/6/20 2:00,40.7002,Collie,,TRUE,TRUE,FALSE,TRUE,Bandera,78003,48995989,TX364,Cowboy Capital Pet Assistance League Inc.
48995927,TX1818,Adult,Male,Small,,[],Little Wayne,"You can fill out an adoption application online on our official website.Due to Covid 19, no visits are allowed without...",adopted,9/19/20 3:38,9/6/20 1:40,28.9405,Chihuahua,,TRUE,TRUE,FALSE,TRUE,Pipe Creek,78063,48995927,TX1818,A Doggie 4 You
48995728,TX364,Baby,Female,Large,Medium,[],Athena,"Welcome Athena.   She is a 9-week old German Shepherd puppy.  She is smart, affectionate and adoptable through CCPAL.  She weighs...",adopted,9/6/20 15:15,9/6/20 1:12,40.7002,German Shepherd Dog,,TRUE,FALSE,FALSE,TRUE,Bandera,78003,48995728,TX364,Cowboy Capital Pet Assistance League Inc.
48994953,TX1866,Adult,Male,Medium,Long,[],Ryder,This handsome fella is 3 years old and is a Chow/Shepherd mix. Isn’t he stunning? Ryder is just as sweet...,adopted,9/21/20 1:44,9/5/20 23:23,81.4123,Chow Chow,Black,FALSE,FALSE,FALSE,FALSE,Austin,78750,48994953,TX1866,Houston Chow Chow Connection
48994831,TX1918,Adult,Female,Small,Short,[],Mya,"Mya is a 9 year old, 8lb Chihuahua. She is a really fun little girl. Mya is all about being...",adopted,9/15/20 14:20,9/5/20 23:12,60.7882,Chihuahua,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,48994831,TX1918,Lizzy's Hospice House
48994816,TX1918,Adult,Male,Small,Short,[],Frogger,"Frogger – 3 year old, 25lb Terrier mix. Frogger is a bit shy but warms up quickly. He has a...",adopted,9/6/20 20:18,9/5/20 23:02,60.7882,Terrier,White / Cream,TRUE,TRUE,FALSE,TRUE,Dripping Springs,78620,48994816,TX1918,Lizzy's Hospice House
48994801,TX1207,Adult,Female,Medium,,[],Snowball,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Terrier,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994801,TX1207,San Antonio Great Dane Rescue
48994795,TX1207,Baby,Female,Extra Large,,[],Cleo,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Great Dane,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994795,TX1207,San Antonio Great Dane Rescue
48994796,TX1207,Young,Male,Large,,[],Moose,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Great Dane,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994796,TX1207,San Antonio Great Dane Rescue
48994806,TX1207,Young,Male,Large,,[],Frost,Meet Frost a 7 month old Samoyed/Husky mix. Frost is a playful guy that can be selective with his friends....,adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Samoyed,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994806,TX1207,San Antonio Great Dane Rescue
48994805,TX1207,Baby,Female,Small,,[],Pink,"Pink is 1 of 5 puppies in the litter. She likes to think she is the leader, but they are...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Terrier,,TRUE,FALSE,FALSE,FALSE,Helotes,78023,48994805,TX1207,San Antonio Great Dane Rescue
48994801,TX1207,Adult,Female,Medium,,[],Snowball,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Terrier,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994801,TX1207,San Antonio Great Dane Rescue
48994803,TX1207,Young,Female,Medium,,[],Princess,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Pointer,,TRUE,FALSE,FALSE,TRUE,Helotes,78023,48994803,TX1207,San Antonio Great Dane Rescue
48994798,TX1207,Baby,Female,Extra Large,,[],Pearl,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Great Dane,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994798,TX1207,San Antonio Great Dane Rescue
48994797,TX1207,Baby,Female,Extra Large,,[],Hazel,"** This dog is in a foster home in San Antonio, TX. Prospective adopters must be able to travel to...",adopted,9/5/20 22:57,9/5/20 22:57,16.6177,Great Dane,,TRUE,TRUE,FALSE,TRUE,Helotes,78023,48994797,TX1207,San Antonio Great Dane Rescue
